"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"1588","end_event_notification unavailability","2022/11/02 22:56:04.243","2022/11/02 22:56:04.243","-0.6931471805599453","true"
"1589","CC_OM_start_event_","2022/11/02 22:55:28.113","2022/11/02 22:55:28.113","-0.6931471805599453","true"
"1589","event_MESSAGE_CC_receive order request","2022/11/02 22:56:28.113","2022/11/02 22:56:28.113","-0.6931471805599453","true"
"1589","check availability order","2022/11/02 22:57:28.113","2022/11/02 22:57:28.113","-0.6931471805599453","true"
"1589","end_event_notification unavailability","2022/11/02 23:00:28.113","2022/11/02 23:00:28.113","-0.6931471805599453","true"
"1590","CC_OM_start_event_","2022/11/02 22:57:04.956","2022/11/02 22:57:04.956","-0.6931471805599453","true"
"1590","event_MESSAGE_CC_receive order request","2022/11/02 22:58:04.956","2022/11/02 22:58:04.956","-0.6931471805599453","true"
"1590","check availability order","2022/11/02 22:59:04.956","2022/11/02 22:59:04.956","-0.6931471805599453","true"
"1590","elaborate service","2022/11/02 23:02:04.956","2022/11/02 23:02:04.956","-0.6931471805599453","true"
"1590","event_MESSAGE_send availability notification and personal info request","2022/11/02 23:03:04.956","2022/11/02 23:03:04.956","-0.6931471805599453","true"
"1590","event_MESSAGE_receive personal info","2022/11/02 23:04:04.956","2022/11/02 23:04:04.956","-0.6931471805599453","true"
"1590","event_MESSAGE_send order request with info subscriber","2022/11/02 23:05:04.956","2022/11/02 23:05:04.956","-0.6931471805599453","true"
"1590","event_MESSAGE_receive installation confirm","2022/11/02 23:06:04.956","2022/11/02 23:06:04.956","-0.6931471805599453","true"
"1590","CC_OM_end_event_","2022/11/02 23:07:04.956","2022/11/02 23:07:04.956","-0.6931471805599453","true"
"1591","CC_OM_start_event_","2022/11/02 22:57:25.323","2022/11/02 22:57:25.323","-0.6931471805599453","true"
"1591","event_MESSAGE_CC_receive order request","2022/11/02 22:58:25.323","2022/11/02 22:58:25.323","-0.6931471805599453","true"
"1591","check availability order","2022/11/02 22:59:25.323","2022/11/02 22:59:25.323","-0.6931471805599453","true"
"1591","end_event_notification unavailability","2022/11/02 23:02:25.323","2022/11/02 23:02:25.323","-0.6931471805599453","true"
"1592","CC_OM_start_event_","2022/11/02 23:09:56.766","2022/11/02 23:09:56.766","-0.6931471805599453","true"
"1592","event_MESSAGE_CC_receive order request","2022/11/02 23:10:56.766","2022/11/02 23:10:56.766","-0.6931471805599453","true"
"1592","check availability order","2022/11/02 23:11:56.766","2022/11/02 23:11:56.766","-0.6931471805599453","true"
"1592","end_event_notification unavailability","2022/11/02 23:14:56.766","2022/11/02 23:14:56.766","-0.6931471805599453","true"
"1593","CC_OM_start_event_","2022/11/02 23:10:23.028","2022/11/02 23:10:23.028","-0.6931471805599453","true"
"1593","event_MESSAGE_CC_receive order request","2022/11/02 23:11:23.028","2022/11/02 23:11:23.028","-0.6931471805599453","true"
"1593","check availability order","2022/11/02 23:12:23.028","2022/11/02 23:12:23.028","-0.6931471805599453","true"
"1593","end_event_notification unavailability","2022/11/02 23:15:23.028","2022/11/02 23:15:23.028","-0.6931471805599453","true"
"1594","CC_OM_start_event_","2022/11/02 23:12:55.900","2022/11/02 23:12:55.900","-0.6931471805599453","true"
"1594","event_MESSAGE_CC_receive order request","2022/11/02 23:13:55.900","2022/11/02 23:13:55.900","-0.6931471805599453","true"
"1594","check availability order","2022/11/02 23:14:55.900","2022/11/02 23:14:55.900","-0.6931471805599453","true"
"1594","elaborate service","2022/11/02 23:17:55.900","2022/11/02 23:17:55.900","-0.6931471805599453","true"
"1594","event_MESSAGE_send availability notification and personal info request","2022/11/02 23:18:55.900","2022/11/02 23:18:55.900","-0.6931471805599453","true"
"1594","event_MESSAGE_receive personal info","2022/11/02 23:19:55.900","2022/11/02 23:19:55.900","-0.6931471805599453","true"
"1594","event_MESSAGE_send order request with info subscriber","2022/11/02 23:20:55.900","2022/11/02 23:20:55.900","-0.6931471805599453","true"
"1594","event_MESSAGE_receive installation confirm","2022/11/02 23:21:55.900","2022/11/02 23:21:55.900","-0.6931471805599453","true"
"1594","CC_OM_end_event_","2022/11/02 23:22:55.900","2022/11/02 23:22:55.900","-0.6931471805599453","true"
"1595","CC_OM_start_event_","2022/11/02 23:33:28.747","2022/11/02 23:33:28.747","-0.6931471805599453","true"
"1595","event_MESSAGE_CC_receive order request","2022/11/02 23:34:28.747","2022/11/02 23:34:28.747","-0.6931471805599453","true"
"1595","check availability order","2022/11/02 23:35:28.747","2022/11/02 23:35:28.747","-0.6931471805599453","true"
"1595","end_event_notification unavailability","2022/11/02 23:38:28.747","2022/11/02 23:38:28.747","-0.6931471805599453","true"
"1596","CC_OM_start_event_","2022/11/02 23:33:34.662","2022/11/02 23:33:34.662","-0.6931471805599453","true"
"1596","event_MESSAGE_CC_receive order request","2022/11/02 23:34:34.662","2022/11/02 23:34:34.662","-0.6931471805599453","true"
"1596","check availability order","2022/11/02 23:35:34.662","2022/11/02 23:35:34.662","-0.6931471805599453","true"
"1596","end_event_notification unavailability","2022/11/02 23:38:34.662","2022/11/02 23:38:34.662","-0.6931471805599453","true"
"1597","CC_OM_start_event_","2022/11/02 23:41:06.949","2022/11/02 23:41:06.949","-0.6931471805599453","true"
"1597","event_MESSAGE_CC_receive order request","2022/11/02 23:42:06.949","2022/11/02 23:42:06.949","-0.6931471805599453","true"
"1597","check availability order","2022/11/02 23:43:06.949","2022/11/02 23:43:06.949","-0.6931471805599453","true"
"1597","end_event_notification unavailability","2022/11/02 23:46:06.949","2022/11/02 23:46:06.949","-0.6931471805599453","true"
"1598","CC_OM_start_event_","2022/11/02 23:41:41.352","2022/11/02 23:41:41.352","-0.6931471805599453","true"
"1598","event_MESSAGE_CC_receive order request","2022/11/02 23:42:41.352","2022/11/02 23:42:41.352","-0.6931471805599453","true"
"1598","check availability order","2022/11/02 23:43:41.352","2022/11/02 23:43:41.352","-0.6931471805599453","true"
"1598","elaborate service","2022/11/02 23:46:41.352","2022/11/02 23:46:41.352","-0.6931471805599453","true"
"1598","event_MESSAGE_send availability notification and personal info request","2022/11/02 23:47:41.352","2022/11/02 23:47:41.352","-0.6931471805599453","true"
"1598","event_MESSAGE_receive personal info","2022/11/02 23:48:41.352","2022/11/02 23:48:41.352","-0.6931471805599453","true"
"1598","event_MESSAGE_send order request with info subscriber","2022/11/02 23:49:41.352","2022/11/02 23:49:41.352","-0.6931471805599453","true"
"1598","event_MESSAGE_receive installation confirm","2022/11/02 23:50:41.352","2022/11/02 23:50:41.352","-0.6931471805599453","true"
"1598","CC_OM_end_event_","2022/11/02 23:51:41.352","2022/11/02 23:51:41.352","-0.6931471805599453","true"
"1599","CC_OM_start_event_","2022/11/02 23:42:14.391","2022/11/02 23:42:14.391","-0.6931471805599453","true"
"1599","event_MESSAGE_CC_receive order request","2022/11/02 23:43:14.391","2022/11/02 23:43:14.391","-0.6931471805599453","true"
"1599","check availability order","2022/11/02 23:44:14.391","2022/11/02 23:44:14.391","-0.6931471805599453","true"
"1599","end_event_notification unavailability","2022/11/02 23:47:14.391","2022/11/02 23:47:14.391","-0.6931471805599453","true"
"1600","CC_OM_start_event_","2022/11/02 23:42:52.752","2022/11/02 23:42:52.752","-0.6931471805599453","true"
"1600","event_MESSAGE_CC_receive order request","2022/11/02 23:43:52.752","2022/11/02 23:43:52.752","-0.6931471805599453","true"
"1600","check availability order","2022/11/02 23:44:52.752","2022/11/02 23:44:52.752","-0.6931471805599453","true"
"1600","end_event_notification unavailability","2022/11/02 23:47:52.752","2022/11/02 23:47:52.752","-0.6931471805599453","true"
"1601","CC_OM_start_event_","2022/11/02 23:43:08.444","2022/11/02 23:43:08.444","-0.6931471805599453","true"
"1601","event_MESSAGE_CC_receive order request","2022/11/02 23:44:08.444","2022/11/02 23:44:08.444","-0.6931471805599453","true"
"1601","check availability order","2022/11/02 23:45:08.444","2022/11/02 23:45:08.444","-0.6931471805599453","true"
"1601","end_event_notification unavailability","2022/11/02 23:48:08.444","2022/11/02 23:48:08.444","-0.6931471805599453","true"
"1602","CC_OM_start_event_","2022/11/02 23:50:29.685","2022/11/02 23:50:29.685","-0.6931471805599453","true"
"1602","event_MESSAGE_CC_receive order request","2022/11/02 23:51:29.685","2022/11/02 23:51:29.685","-0.6931471805599453","true"
"1602","check availability order","2022/11/02 23:52:29.685","2022/11/02 23:52:29.685","-0.6931471805599453","true"
"1602","elaborate service","2022/11/02 23:55:29.685","2022/11/02 23:55:29.685","-0.6931471805599453","true"
"1602","event_MESSAGE_send availability notification and personal info request","2022/11/02 23:56:29.685","2022/11/02 23:56:29.685","-0.6931471805599453","true"
"1602","event_MESSAGE_receive personal info","2022/11/02 23:57:29.685","2022/11/02 23:57:29.685","-0.6931471805599453","true"
"1602","event_MESSAGE_send order request with info subscriber","2022/11/02 23:58:29.685","2022/11/02 23:58:29.685","-0.6931471805599453","true"
"1602","event_MESSAGE_receive installation confirm","2022/11/02 23:59:29.685","2022/11/02 23:59:29.685","-0.6931471805599453","true"
"1602","CC_OM_end_event_","2022/11/03 00:00:29.685","2022/11/03 00:00:29.685","-0.6931471805599453","true"
"1603","CC_OM_start_event_","2022/11/02 23:53:14.000","2022/11/02 23:53:14.000","-0.6931471805599453","true"
"1603","event_MESSAGE_CC_receive order request","2022/11/02 23:54:14.000","2022/11/02 23:54:14.000","-0.6931471805599453","true"
"1603","check availability order","2022/11/02 23:55:14.000","2022/11/02 23:55:14.000","-0.6931471805599453","true"
"1603","elaborate service","2022/11/02 23:58:14.000","2022/11/02 23:58:14.000","-0.6931471805599453","true"
"1603","event_MESSAGE_send availability notification and personal info request","2022/11/02 23:59:14.000","2022/11/02 23:59:14.000","-0.6931471805599453","true"
"1603","event_MESSAGE_receive personal info","2022/11/03 00:00:14.000","2022/11/03 00:00:14.000","-0.6931471805599453","true"
"1603","event_MESSAGE_send order request with info subscriber","2022/11/03 00:01:14.000","2022/11/03 00:01:14.000","-0.6931471805599453","true"
"1603","event_MESSAGE_receive installation confirm","2022/11/03 00:02:14.000","2022/11/03 00:02:14.000","-0.6931471805599453","true"
"1603","CC_OM_end_event_","2022/11/03 00:03:14.000","2022/11/03 00:03:14.000","-0.6931471805599453","true"
"1604","CC_OM_start_event_","2022/11/02 23:54:53.189","2022/11/02 23:54:53.189","-0.6931471805599453","true"
"1604","event_MESSAGE_CC_receive order request","2022/11/02 23:55:53.189","2022/11/02 23:55:53.189","-0.6931471805599453","true"
"1604","check availability order","2022/11/02 23:56:53.189","2022/11/02 23:56:53.189","-0.6931471805599453","true"
"1604","elaborate service","2022/11/02 23:59:53.189","2022/11/02 23:59:53.189","-0.6931471805599453","true"
"1604","event_MESSAGE_send availability notification and personal info request","2022/11/03 00:00:53.189","2022/11/03 00:00:53.189","-0.6931471805599453","true"
"1604","event_MESSAGE_receive personal info","2022/11/03 00:01:53.189","2022/11/03 00:01:53.189","-0.6931471805599453","true"
"1604","event_MESSAGE_send order request with info subscriber","2022/11/03 00:02:53.189","2022/11/03 00:02:53.189","-0.6931471805599453","true"
"1604","event_MESSAGE_receive installation confirm","2022/11/03 00:03:53.189","2022/11/03 00:03:53.189","-0.6931471805599453","true"
"1604","CC_OM_end_event_","2022/11/03 00:04:53.189","2022/11/03 00:04:53.189","-0.6931471805599453","true"
"1605","CC_OM_start_event_","2022/11/02 23:56:02.689","2022/11/02 23:56:02.689","-0.6931471805599453","true"
"1605","event_MESSAGE_CC_receive order request","2022/11/02 23:57:02.689","2022/11/02 23:57:02.689","-0.6931471805599453","true"
"1605","check availability order","2022/11/02 23:58:02.689","2022/11/02 23:58:02.689","-0.6931471805599453","true"
"1605","end_event_notification unavailability","2022/11/03 00:01:02.689","2022/11/03 00:01:02.689","-0.6931471805599453","true"
"1606","CC_OM_start_event_","2022/11/02 23:58:37.933","2022/11/02 23:58:37.933","-0.6931471805599453","true"
"1606","event_MESSAGE_CC_receive order request","2022/11/02 23:59:37.933","2022/11/02 23:59:37.933","-0.6931471805599453","true"
"1606","check availability order","2022/11/03 00:00:37.933","2022/11/03 00:00:37.933","-0.6931471805599453","true"
"1606","end_event_notification unavailability","2022/11/03 00:03:37.933","2022/11/03 00:03:37.933","-0.6931471805599453","true"
"1607","CC_OM_start_event_","2022/11/02 23:58:38.180","2022/11/02 23:58:38.180","-0.6931471805599453","true"
"1607","event_MESSAGE_CC_receive order request","2022/11/02 23:59:38.180","2022/11/02 23:59:38.180","-0.6931471805599453","true"
"1607","check availability order","2022/11/03 00:00:38.180","2022/11/03 00:00:38.180","-0.6931471805599453","true"
"1607","elaborate service","2022/11/03 00:03:38.180","2022/11/03 00:03:38.180","-0.6931471805599453","true"
"1607","event_MESSAGE_send availability notification and personal info request","2022/11/03 00:04:38.180","2022/11/03 00:04:38.180","-0.6931471805599453","true"
"1607","event_MESSAGE_receive personal info","2022/11/03 00:05:38.180","2022/11/03 00:05:38.180","-0.6931471805599453","true"
"1607","event_MESSAGE_send order request with info subscriber","2022/11/03 00:06:38.180","2022/11/03 00:06:38.180","-0.6931471805599453","true"
"1607","event_MESSAGE_receive installation confirm","2022/11/03 00:07:38.180","2022/11/03 00:07:38.180","-0.6931471805599453","true"
"1607","CC_OM_end_event_","2022/11/03 00:08:38.180","2022/11/03 00:08:38.180","-0.6931471805599453","true"
"1608","CC_OM_start_event_","2022/11/03 00:00:13.205","2022/11/03 00:00:13.205","-0.6931471805599453","true"
"1608","event_MESSAGE_CC_receive order request","2022/11/03 00:01:13.205","2022/11/03 00:01:13.205","-0.6931471805599453","true"
"1608","check availability order","2022/11/03 00:02:13.205","2022/11/03 00:02:13.205","-0.6931471805599453","true"
"1608","end_event_notification unavailability","2022/11/03 00:05:13.205","2022/11/03 00:05:13.205","-0.6931471805599453","true"
"1609","CC_OM_start_event_","2022/11/03 00:07:56.523","2022/11/03 00:07:56.523","-0.6931471805599453","true"
"1609","event_MESSAGE_CC_receive order request","2022/11/03 00:08:56.523","2022/11/03 00:08:56.523","-0.6931471805599453","true"
"1609","check availability order","2022/11/03 00:09:56.523","2022/11/03 00:09:56.523","-0.6931471805599453","true"
"1609","elaborate service","2022/11/03 00:12:56.523","2022/11/03 00:12:56.523","-0.6931471805599453","true"
"1609","event_MESSAGE_send availability notification and personal info request","2022/11/03 00:13:56.523","2022/11/03 00:13:56.523","-0.6931471805599453","true"
"1609","event_MESSAGE_receive personal info","2022/11/03 00:14:56.523","2022/11/03 00:14:56.523","-0.6931471805599453","true"
"1609","event_MESSAGE_send order request with info subscriber","2022/11/03 00:15:56.523","2022/11/03 00:15:56.523","-0.6931471805599453","true"
"1609","event_MESSAGE_receive installation confirm","2022/11/03 00:16:56.523","2022/11/03 00:16:56.523","-0.6931471805599453","true"
"1609","CC_OM_end_event_","2022/11/03 00:17:56.523","2022/11/03 00:17:56.523","-0.6931471805599453","true"
"1610","CC_OM_start_event_","2022/11/03 00:10:35.783","2022/11/03 00:10:35.783","-0.6931471805599453","true"
"1610","event_MESSAGE_CC_receive order request","2022/11/03 00:11:35.783","2022/11/03 00:11:35.783","-0.6931471805599453","true"
"1610","check availability order","2022/11/03 00:12:35.783","2022/11/03 00:12:35.783","-0.6931471805599453","true"
"1610","elaborate service","2022/11/03 00:15:35.783","2022/11/03 00:15:35.783","-0.6931471805599453","true"
